country,year,event,event_notes,domestic_notes,external_notes
Germany,1921.0,Inflation Crisis,Inflation level: 66.5,,
Germany,1922.0,Currency Crisis,,Hyperinflation liquidates domestic currency debt.,
Germany,1922.0,Inflation Crisis,Inflation level: 3453.2,Hyperinflation liquidates domestic currency debt.,
Germany,1923.0,Currency Crisis,,Hyperinflation liquidates domestic currency debt.,
Germany,1923.0,Inflation Crisis,Inflation level: 22220194522.0,Hyperinflation liquidates domestic currency debt.,
Germany,1924.0,Currency Crisis,,,
Germany,1924.0,Gold Standard Adoption,,,
Germany,1929.0,Banking Crisis,"Collapse of Frankfurter Allgemeine Versicherungs AG, followed by failures of smaller banks and runs on Berlin and Frankfurt savings banks.",,
Germany,1929.0,Systemic Crisis,,,
Germany,1930.0,Banking Crisis,"Bank runs, extending difficulties plaguing the banking system since the summer of 1930.",,
Germany,1930.0,Systemic Crisis,,,
Germany,1931.0,Banking Crisis,Twin crisis in which banks were recapitalized or their deposits guaranteed by the government. Bank runs exacerbated troubles building since mid-1930; many banks unable to make payments and there was a bank holiday.,,
Germany,1931.0,Systemic Crisis,,,
Germany,1932.0,Banking Crisis,"After large loss of deposits in June and increasing strain on foreign exchanges, many banks are unable to make payments and Darmstadter Bank closes.Bank holiday.",,Nazi rrolicy and World War II
Germany,1932.0,Systemic Crisis,,,Nazi rrolicy and World War II
Germany,1932.0,Gold Standard Suspension,,,Nazi rrolicy and World War II
Germany,1945.0,Currency Crisis,,,Nazi rrolicy and World War II
Germany,1950.0,Currency Crisis,,,Nazi rrolicy and World War II
Germany,1977.0,Banking Crisis,Giro institutions faced problems.,,
Germany,1978.0,Banking Crisis,Giro institutions faced problems.,,
Germany,1979.0,Banking Crisis,Giro institutions faced problems.,,
Germany,1984.0,Currency Crisis,,,
Germany,1997.0,Currency Crisis,,,
Germany,1999.0,Currency Crisis,,,
Germany,2005.0,Currency Crisis,,,
Germany,2007.0,Systemic Crisis,,,
Germany,2008.0,Banking Crisis,,,
Germany,2008.0,Systemic Crisis,,,
Germany,2009.0,Banking Crisis,,,
Germany,2009.0,Systemic Crisis,,,
Germany,2010.0,Banking Crisis,,,
Germany,2010.0,Systemic Crisis,,,
Ghana,1949.0,Currency Crisis,,,
Ghana,1957.0,Gain of Independence,,,
Ghana,1965.0,Inflation Crisis,Inflation level: 28.1,,
Ghana,1967.0,Currency Crisis,,,
Ghana,1971.0,Currency Crisis,,,
Ghana,1973.0,Inflation Crisis,Inflation level: 21.2,,
Ghana,1976.0,Inflation Crisis,Inflation level: 58.9,,
Ghana,1977.0,Inflation Crisis,Inflation level: 113.7,,
Ghana,1978.0,Currency Crisis,,,
Ghana,1978.0,Inflation Crisis,Inflation level: 90.8,,
Ghana,1979.0,Inflation Crisis,Inflation level: 36.4,,
Ghana,1980.0,Inflation Crisis,Inflation level: 50.0,,
Ghana,1981.0,Inflation Crisis,Inflation level: 116.5,,
Ghana,1982.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1982.0,Systemic Crisis,,,
Ghana,1982.0,Inflation Crisis,Inflation level: 22.5,,
Ghana,1983.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1983.0,Systemic Crisis,,,
Ghana,1983.0,Currency Crisis,,,
Ghana,1983.0,Inflation Crisis,Inflation level: 122.2,,
Ghana,1984.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1984.0,Systemic Crisis,,,
Ghana,1984.0,Currency Crisis,,,
Ghana,1984.0,Inflation Crisis,Inflation level: 40.0,,
Ghana,1985.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1985.0,Systemic Crisis,,,
Ghana,1985.0,Currency Crisis,,,
Ghana,1986.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1986.0,Systemic Crisis,,,
Ghana,1986.0,Currency Crisis,,,
Ghana,1986.0,Inflation Crisis,Inflation level: 24.5,,
Ghana,1987.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1987.0,Systemic Crisis,,,
Ghana,1987.0,Currency Crisis,,,
Ghana,1987.0,Inflation Crisis,Inflation level: 39.8,,
Ghana,1988.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1988.0,Systemic Crisis,,,
Ghana,1988.0,Currency Crisis,,,
Ghana,1988.0,Inflation Crisis,Inflation level: 31.4,,
Ghana,1989.0,Banking Crisis,7 of 11 banks insolvent; rural banking sector affected.,,
Ghana,1989.0,Systemic Crisis,,,
Ghana,1989.0,Currency Crisis,,,
Ghana,1989.0,Inflation Crisis,Inflation level: 25.2,,
Ghana,1990.0,Inflation Crisis,Inflation level: 37.2,,
Ghana,1992.0,Currency Crisis,,,
Ghana,1993.0,Currency Crisis,,,
Ghana,1993.0,Inflation Crisis,Inflation level: 24.9,,
Ghana,1994.0,Currency Crisis,,,
Ghana,1994.0,Inflation Crisis,Inflation level: 24.9,,
Ghana,1995.0,Currency Crisis,,,
Ghana,1995.0,Inflation Crisis,Inflation level: 59.3,,
Ghana,1996.0,Currency Crisis,,,
Ghana,1996.0,Inflation Crisis,Inflation level: 44.5,,
Ghana,1997.0,Banking Crisis,Nonperforming loans increased 11% to 27%; two state-owned banks were in bad shape and three others insolvent.,,
Ghana,1997.0,Currency Crisis,,,
Ghana,1997.0,Inflation Crisis,Inflation level: 24.8,,
Ghana,1998.0,Banking Crisis,Nonperforming loans increased 11% to 27%; two state-owned banks were in bad shape and three others insolvent.,,
Ghana,1999.0,Banking Crisis,Nonperforming loans increased 11% to 27%; two state-owned banks were in bad shape and three others insolvent.,,
Ghana,1999.0,Currency Crisis,,,
Ghana,2000.0,Currency Crisis,,,
Ghana,2000.0,Inflation Crisis,Inflation level: 25.1,,
Ghana,2001.0,Inflation Crisis,Inflation level: 32.9,,
Ghana,2002.0,Currency Crisis,,,
Ghana,2003.0,Inflation Crisis,Inflation level: 26.6,,
Ghana,2008.0,Currency Crisis,,,
Ghana,2009.0,Currency Crisis,,,
Ghana,2012.0,Currency Crisis,,,
Ghana,2013.0,Currency Crisis,,,
Ghana,2014.0,Currency Crisis,,,
Ghana,2015.0,Currency Crisis,,,
Greece,1828.0,Currency Change,New currency: phoenix,,Independence war and Nrmoil
Greece,1829.0,Gain of Independence,,,Independence war and Nrmoil
Greece,1852.0,Inflation Crisis,Inflation level: 39.4,,Independence war and Nrmoil
Greece,1856.0,Inflation Crisis,Inflation level: 56.2,,Independence war and Nrmoil
Greece,1859.0,Inflation Crisis,Inflation level: 23.0,,Independence war and Nrmoil
Greece,1870.0,Inflation Crisis,Inflation level: 21.3,,Independence war and Nrmoil
Greece,1885.0,Gold Standard Adoption,,,
Greece,1886.0,Gold Standard Suspension,,,
Greece,1891.0,Inflation Crisis,Inflation level: 23.3,,
Greece,1910.0,Gold Standard Adoption,,,
Greece,1915.0,Inflation Crisis,Inflation level: 21.6,,
Greece,1915.0,Gold Standard Suspension,,,
Greece,1916.0,Inflation Crisis,Inflation level: 31.8,,
Greece,1917.0,Inflation Crisis,Inflation level: 48.4,,
Greece,1918.0,Inflation Crisis,Inflation level: 28.4,,
Greece,1919.0,Currency Crisis,,,
Greece,1920.0,Currency Crisis,,,
Greece,1921.0,Currency Crisis,,,
Greece,1921.0,Inflation Crisis,Inflation level: 24.7,,
Greece,1922.0,Inflation Crisis,Inflation level: 54.5,,
Greece,1923.0,Inflation Crisis,Inflation level: 47.3,,
Greece,1924.0,Currency Crisis,,,
Greece,1927.0,Gold Standard Adoption,,,
Greece,1931.0,Banking Crisis,,,
Greece,1931.0,Systemic Crisis,,,
Greece,1931.0,Currency Crisis,,,
Greece,1932.0,Banking Crisis,,"Interest on domestic debt was reduced by 75 percent since 1932; Domestic debt was about 1/4 of total public debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Depression and World War II
Greece,1932.0,Systemic Crisis,,"Interest on domestic debt was reduced by 75 percent since 1932; Domestic debt was about 1/4 of total public debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Depression and World War II
Greece,1932.0,Gold Standard Suspension,,"Interest on domestic debt was reduced by 75 percent since 1932; Domestic debt was about 1/4 of total public debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Depression and World War II
Greece,1939.0,Currency Crisis,,"Interest on domestic debt was reduced by 75 percent since 1932; Domestic debt was about 1/4 of total public debt. Source: League of Nations Statistical Yearbooks, 1926-1944 (several years).",Depression and World War II
Greece,1941.0,Currency Crisis,,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1941.0,Inflation Crisis,Inflation level: 1270.6,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1942.0,Currency Crisis,,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1942.0,Inflation Crisis,Inflation level: 564.1,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1943.0,Inflation Crisis,Inflation level: 936.3,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1944.0,Currency Crisis,,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1944.0,Inflation Crisis,Inflation level: 30211488035.0,Hyperinflation erodes what little remaining domestic debt there was.,Depression and World War II
Greece,1945.0,Inflation Crisis,Inflation level: 21.9,,Depression and World War II
Greece,1946.0,Currency Crisis,,,Depression and World War II
Greece,1946.0,Inflation Crisis,Inflation level: 22.0,,Depression and World War II
Greece,1947.0,Inflation Crisis,Inflation level: 48.6,,Depression and World War II
Greece,1948.0,Currency Crisis,,,Depression and World War II
Greece,1948.0,Inflation Crisis,Inflation level: 22.8,,Depression and World War II
Greece,1953.0,Inflation Crisis,Inflation level: 20.7,,Depression and World War II
Greece,1976.0,Currency Crisis,,,
Greece,1980.0,Currency Crisis,,,
Greece,1983.0,Currency Crisis,,,
Greece,1985.0,Currency Crisis,,,
Greece,1986.0,Currency Crisis,,,
Greece,1986.0,Inflation Crisis,Inflation level: 23.1,,
Greece,1990.0,Currency Crisis,,,
Greece,1990.0,Inflation Crisis,Inflation level: 20.3,,
Greece,1991.0,Banking Crisis,Localized problems required significant injections of public funds.,,
Greece,1992.0,Banking Crisis,Localized problems required significant injections of public funds.,,
Greece,1993.0,Banking Crisis,Localized problems required significant injections of public funds.,,
Greece,1994.0,Banking Crisis,Localized problems required significant injections of public funds.,,
Greece,1995.0,Banking Crisis,Localized problems required significant injections of public funds.,,
Greece,1999.0,Currency Crisis,,,
Greece,2000.0,Currency Crisis,,,
Greece,2001.0,Currency Crisis,,,
Greece,2005.0,Currency Crisis,,,
Greece,2008.0,Banking Crisis,,,
Greece,2008.0,Systemic Crisis,,,
Greece,2009.0,Banking Crisis,,,
Greece,2009.0,Systemic Crisis,,,
Greece,2010.0,Banking Crisis,,,
Greece,2010.0,Systemic Crisis,,,
Greece,2011.0,Banking Crisis,,,
Greece,2011.0,Systemic Crisis,,,
Greece,2012.0,Banking Crisis,,,
Greece,2012.0,Systemic Crisis,,,
Greece,2013.0,Banking Crisis,,,
Greece,2013.0,Systemic Crisis,,,
Greece,2014.0,Banking Crisis,,,
Greece,2014.0,Systemic Crisis,,,
Greece,2015.0,Systemic Crisis,,,
Greece,2016.0,Systemic Crisis,,,
Guatemala,1823.0,Currency Change,New currency: Central American peso,,
Guatemala,1838.0,Gain of Independence,,,Independence war and split from Central American Federation
Guatemala,1847.0,Currency Change,New currency: Guatemala peso,,Independence war and split from Central American Federation
Guatemala,1925.0,Gold Standard Adoption,,,
Guatemala,1925.0,Currency Change,New currency: quetzal,,
Guatemala,1934.0,Gold Standard Suspension,,,Depression
Guatemala,1942.0,Inflation Crisis,Inflation level: 22.3,,
Guatemala,1945.0,Inflation Crisis,Inflation level: 25.4,,
Guatemala,1974.0,Inflation Crisis,Inflation level: 23.8,,
Guatemala,1986.0,Currency Crisis,,,
Guatemala,1986.0,Inflation Crisis,Inflation level: 32.8,,
Guatemala,1989.0,Currency Crisis,,,
Guatemala,1990.0,Banking Crisis,,,
Guatemala,1990.0,Currency Crisis,,,
Guatemala,1990.0,Inflation Crisis,Inflation level: 38.0,,
Guatemala,1991.0,Inflation Crisis,Inflation level: 35.1,,
Guatemala,2001.0,Banking Crisis,,,
Guatemala,2006.0,Banking Crisis,,,
Honduras,1838.0,Gain of Independence,,,Independence war and split from Central American Federation
Honduras,1838.0,Currency Change,New currency: Hondura peso,,Independence war and split from Central American Federation
Honduras,1923.0,Gold Standard Adoption,,,Central American chaos
Honduras,1926.0,Currency Change,New currency: lempira,,
Honduras,1934.0,Gold Standard Suspension,,,
Honduras,1990.0,Currency Crisis,,,Oil and intenst rate shocks
Honduras,1990.0,Inflation Crisis,Inflation level: 23.3,,Oil and intenst rate shocks
Honduras,1991.0,Inflation Crisis,Inflation level: 33.9,,Oil and intenst rate shocks
Honduras,1993.0,Currency Crisis,,,
Honduras,1994.0,Currency Crisis,,,
Honduras,1994.0,Inflation Crisis,Inflation level: 21.8,,
Honduras,1995.0,Inflation Crisis,Inflation level: 29.4,,
Honduras,1996.0,Currency Crisis,,,
Honduras,1996.0,Inflation Crisis,Inflation level: 23.8,,
Honduras,1997.0,Inflation Crisis,Inflation level: 20.2,,
Honduras,1999.0,Banking Crisis,,,
Honduras,2001.0,Banking Crisis,,,
Honduras,2002.0,Banking Crisis,,,
Hungary,1892.0,Gold Standard Adoption,,,
Hungary,1915.0,Gold Standard Suspension,,,
Hungary,1918.0,Gain of Independence,,,
Hungary,1920.0,Currency Change,New currency: Korona,,
Hungary,1924.0,Currency Crisis,,,
Hungary,1924.0,Inflation Crisis,Inflation level: 324.5,,
Hungary,1925.0,Currency Crisis,,,
Hungary,1925.0,Gold Standard Adoption,,,
Hungary,1925.0,Currency Change,New currency: Pengoe,,
Hungary,1929.0,Currency Crisis,,,
Hungary,1931.0,Banking Crisis,Run on Budapest banks; foreign withdrawals and bank holiday.,,
Hungary,1931.0,Systemic Crisis,,,
Hungary,1932.0,Banking Crisis,Run on Budapest banks; foreign withdrawals and bank holiday.,,"Depression, World War II. and Communist takeover"
Hungary,1932.0,Systemic Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1932.0,Currency Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1932.0,Gold Standard Suspension,,,"Depression, World War II. and Communist takeover"
Hungary,1933.0,Currency Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1943.0,Inflation Crisis,Inflation level: 30.7,,"Depression, World War II. and Communist takeover"
Hungary,1945.0,Currency Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1945.0,Inflation Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1946.0,Currency Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1946.0,Inflation Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1946.0,Currency Change,New currency: forint,,"Depression, World War II. and Communist takeover"
Hungary,1949.0,Inflation Crisis,Inflation level: 29.3,,"Depression, World War II. and Communist takeover"
Hungary,1951.0,Inflation Crisis,Inflation level: 22.0,,"Depression, World War II. and Communist takeover"
Hungary,1952.0,Inflation Crisis,Inflation level: 38.9,,"Depression, World War II. and Communist takeover"
Hungary,1957.0,Currency Crisis,,,"Depression, World War II. and Communist takeover"
Hungary,1968.0,Currency Crisis,,,
Hungary,1982.0,Currency Crisis,,,
Hungary,1989.0,Currency Crisis,,,
Hungary,1990.0,Inflation Crisis,Inflation level: 29.0,,
Hungary,1991.0,Banking Crisis,"By second half of 1993, eight banks (25% of financial system assets) were deemed insolvent.",,
Hungary,1991.0,Systemic Crisis,,,
Hungary,1991.0,Currency Crisis,,,
Hungary,1991.0,Inflation Crisis,Inflation level: 34.2,,
Hungary,1992.0,Banking Crisis,"By second half of 1993, eight banks (25% of financial system assets) were deemed insolvent.",,
Hungary,1992.0,Systemic Crisis,,,
Hungary,1992.0,Inflation Crisis,Inflation level: 23.0,,
